gymnétron,Insecte,herb,"curculionidé,charançon"
gymnopleure,Insecte,herb,"scarabéidé,bousier vert"
gyrin,Insecte,herb,gyrinidé aquatiq
gyrinidé,Insecte,herb,tel gyrin coléoptère
gyrophaena,Insecte,herb,"staphylinidé,coléoptère"
halysia,Insecte,herb,"coccinellidé,coccinelle"
héliocopris,Insecte,herb,"scarabéidé,gros bousier"
hélophore,Insecte,herb,hydrophile pt
hémiptère,Insecte,herb,"hémiptéroïde,rynchote"
hémiptéroïde,Insecte,herb,"tel coccidé,bélostome"
hercule,Insecte,herb,"scarabéidé,dynaste"
hétérorhine,Insecte,herb,"scarabéidé,cétoine"
hétrode,Insecte,herb,"locustidé,sauterelle"
hiéroglyphus,Insecte,herb,"locustidé,sauterelle"
hippodamie,Insecte,herb,"coccinelldé,coccinelle"
hister,Insecte,herb,"histéridé,escarbot"
homoptère,Insecte,herb,hémiptéroïde
hoplie,Insecte,herb,"scarabéidé,hanneton"
howardie,Insecte,herb,"coccidé,cochenille"
hygrobie,Insecte,herb,"dytiscidé,dytique brun"
hygrotus,Insecte,herb,"dytiscidé,dytique"
hylaste,Insecte,herb,"scolytidé,scolyte d pin"
hylastine,Insecte,herb,"scolytidé,scolyte brun"
hylésine,Insecte,herb,"scolytidé,scolyte brun"
hylobius,Insecte,herb,"curculionidé,charançon"
hypera,Insecte,herb,"curculionidé,charançon"
hypobore,Insecte,herb,"scolytidé,scolyte"
hypocéphale,Insecte,herb,"prionidé,longicorne"
icérye,Insecte,herb,"coccidé,cochenille"
ilybius,Insecte,herb,"dytiscidé,dytique"
inca,Insecte,herb,"scarabéidé,scarabée"
ips,Insecte,herb,"scolytidé,scolyte pt"
isotoma,Insecte,herb,"isotomidé,collembole"
kermès,Insecte,herb,"coccidé,cochenille"
laccophile,Insecte,herb,"dytiscidé,dytique pt"
lachnaea,Insecte,herb,"chrysomélidé,coléoptère"
laria,Insecte,herb,"bruchidé,bruche"
larinus,Insecte,herb,"curculionidé,charançon"
larvule,Insecte,herb,larve insecte
lasie,Insecte,herb,"coccinellidé,coccinelle"
lépyre,Insecte,herb,"curculionidé,charançon"
lépyronie,Insecte,herb,"cercopidé,cicadelle"
limothrips,Insecte,herb,"thripidé,thrips"
lindorus,Insecte,herb,"coccinellidé,coccinelle"
liobunum,Insecte,herb,"phalangiidé,faucheur"
liparus,Insecte,herb,"curculionidé,charançon"
lissorhoptrus,Insecte,herb,"curculionidé,charançon"
lixus,Insecte,herb,"curculionidé,charançon"
locuste,Insecte,herb,"acrididé,criquet migrat"
locustidé,Insecte,herb,"acrididé,criquet"
lonchodidé,Insecte,herb,tel phasme Asie
lymexylon,Insecte,herb,"lymexylonidé,coléoptère"
lyméxylonidé,Insecte,herb,tel lymexylon
macrodactyle,Insecte,herb,"scarabéidé,hanneton"
macropocopris,Insecte,herb,"scarabéidé,scarabée"
magdalinus,Insecte,herb,"curculionidé,charançon"
malachie,Insecte,herb,"malachiidé,coléoptère"
malachiidé,Insecte,herb,tel malachie
malacoderme,Insecte,herb,"tel lampyre,malachie"
malthinus,Insecte,herb,"malthinidé,cantharide"
malthodes,Insecte,herb,"malthinidé,cantharide"
marbré,Insecte,herb,"satyridé,mourme"
mecinus,Insecte,herb,"curculionidé,charançon"
mécynorhine,Insecte,herb,"scarabéidé,cétoine Afr"
médon,Insecte,herb,"staphylinidé,coléoptère"
meganeura,Insecte,herb,protodonate fossile
mégasome,Insecte,herb,"scarabéidé,scarabée"
mégatome,Insecte,herb,"dermestidé,dermeste"
mélandrye,Insecte,herb,"mélandryidé,coléoptère"
méligèthe,Insecte,herb,"nitidiludé,coléoptère"
méloé,Insecte,herb,"méloïdé,coléoptère"
méloïdé,Insecte,herb,"tel méloé,cantharide"
métoeque,Insecte,herb,"rhipiphoridé,coléoptère"
micromalthus,Insecte,herb,"micromalhidé,coléoptère"
minotaure,Insecte,herb,"géotrupidé,coléoptère"
molyte,Insecte,herb,"curculionidé,charançon"
mordelle,Insecte,herb,"mordellidé,coléoptère"
mycetaea,Insecte,herb,"endomychidé,coléoptère"
mycétophage,Insecte,herb,"mycétophagidé,coléoptèr"
mycétopore,Insecte,herb,"staphylinidé,coléoptère"
myélophilus,Insecte,herb,"scolytidé,scolyte"
mylabre,Insecte,herb,"méloïdé,coléoptère"
myrmédonie,Insecte,herb,"staphylinidé,coléoptère"
mytilaspis,Insecte,herb,"coccidé,cochenille"
nanophye,Insecte,herb,"curculionidé,charançon"
nasicorne,Insecte,herb,"scarabéidé,coléoptère"
nécrobie,Insecte,herb,"cléridé,coléoptère"
nécrode,Insecte,herb,"silphidé,coléoptère"
nécrophore,Insecte,herb,"silphidé,coléoptère"
neiroun,Insecte,herb,"scolytidé,scolyte"
némognathe,Insecte,herb,"méloïdé,coléoptère"
nitidule,Insecte,herb,"nitidulidé,coléoptère"
nosodendron,Insecte,herb,"nosodendridé,coléoptère"
notothecta,Insecte,herb,"staphylinidé,coléoptère"
novius,Insecte,herb,"coccidé,cochenille"
ochthébie,Insecte,herb,"hydrénidé,coléoptère"
olibrus,Insecte,herb,"phalacridé,coléoptère"
oligonéoptère,Insecte,herb,"holométabole,coléoptère"
oligote,Insecte,herb,"staphylinidé,coléoptère"
omalium,Insecte,herb,"staphylinidé,coléoptère"
omophle,Insecte,herb,"alléculidé,coléoptère"
onitis,Insecte,herb,"scarabéidé,scarabée"
ontophage,Insecte,herb,"scarabéidé,scarabée"
ontophile,Insecte,herb,"histéridé,coléoptère"
opatre,Insecte,herb,"ténébrionidé,coléoptère"
opilo,Insecte,herb,"cléridé,coléoptère"
orchesella,Insecte,herb,"entomobryidé,collembole"
orchésie,Insecte,herb,"mélandryidé,coléoptère"
orcheste,Insecte,herb,"curculionidé,charançon"
orizaephilus,Insecte,herb,"cucujidé,coléoptère"
orobitis,Insecte,herb,"curculionidé,charançon"
orthézie,Insecte,herb,"coccidé,cochenille"
orycte,Insecte,herb,"scarabéidé,scarabée"
othius,Insecte,herb,"staphylinidé,coléoptère"
otiorhynque,Insecte,herb,"curculionidé,charançon"
oxyome,Insecte,herb,"scarabéidé,scarabée"
oxypode,Insecte,herb,"staphylinidé,coléoptère"
oxypore,Insecte,herb,"staphylinidé,coléoptère"
oxytèle,Insecte,herb,"staphylinidé,coléoptère"
oxythyrea,Insecte,herb,"scarabéidé,cétoine"
pachype,Insecte,herb,"scarabéidé,scarabée"
paedère,Insecte,herb,"staphylinidé,coléoptère"
paléodictyoptère,Insecte,herb,insecte fossile primair
paléoptère,Insecte,herb,insecte ailes étendues
palingénie,Insecte,herb,palingéniidé éphémère
palpicorne,Insecte,herb,"hydrophilidé,coléoptère"
passalidé,Insecte,herb,"tel passale,coléoptère"
paussidé,Insecte,herb,"tel paussus,coléoptère"
paussus,Insecte,herb,paussidé myrmécophile
pectinicorne,Insecte,herb,"tel lucane,coléoptère"
pédinus,Insecte,herb,"ténébrionidé,coléoptère"
pentodon,Insecte,herb,"scarabéidé,scarabée"
pericerya,Insecte,herb,"coccidé,cochenille"
peritelus,Insecte,herb,"curculionidé,charançon"
perloïde,Insecte,herb,tel némoure
péronée,Insecte,herb,"tortricidé,tordeuse"
phaleria,Insecte,herb,"ténébrionidé,coléoptère"
phanée,Insecte,herb,"scarabéidé,scarabée"
phengode,Insecte,herb,"méloïdé,cantharide Amér"
philonthe,Insecte,herb,"staphylinidé,coléoptère"
phléotribe,Insecte,herb,"scolytidé,scolyte"
photure,Insecte,herb,"lampyridé,coléoptère"
phylidus,Insecte,herb,"hydrophilidé,coléoptère"
phyllobie,Insecte,herb,"curculionidé,coléoptère"
phyllognathe,Insecte,herb,"scarabéidé,scarabée"
phylloperthe,Insecte,herb,"scarabéidé,scarabée"
phyllophage,Insecte,herb,"scarabéidé,hanneton"
phytobius,Insecte,herb,"curculionidé,charançon"
phytonome,Insecte,herb,"curculionidé,charançon"
phytophage,Insecte,herb,"tel bruchidé,coléoptère"
pimélie,Insecte,herb,"ténébrionidé,coléoptère"
pissode,Insecte,herb,"curculionidé,charançon"
pityogène,Insecte,herb,"scolytidé,scolyte"
platype,Insecte,herb,"platypodidé,coléoptère"
platypsylle,Insecte,herb,"leptinidé,coléoptère"
pleuroptère,Insecte,herb,"paussidé,coléoptère"
podure,Insecte,herb,"poduridé,sauteur"
polydrosus,Insecte,herb,"curculionidé,charançon"
polygraphe,Insecte,herb,"scolytidé,scolyte"
polyphage,Insecte,herb,"tel staphylin,coléoptèr"
polyphylle,Insecte,herb,"scarabéidé,hanneton"
porphyrophore,Insecte,herb,"coccidé,cochenille"
potosie,Insecte,herb,"scarabéidé,cétoine"
prie,Insecte,herb,"nitudiludé,coléoptère"
prionothèque,Insecte,herb,"ténébrionidé,coléoptère"
protoure,Insecte,herb,insecte ss ailes
psélaphe,Insecte,herb,"staphylinidé,coléoptère"
pseudococcus,Insecte,herb,"coccidé,cochenille"
pseudonymphe,Insecte,herb,stade de coléoptère
psoa,Insecte,herb,"psoïdé,coléoptère"
pteleobius,Insecte,herb,"scolytidé,scolyte"
ptilinus,Insecte,herb,"anobiidé,coléoptère"
ptilium,Insecte,herb,"ptilidé,coléoptère"
ptine,Insecte,herb,"ptinidé,coléoptère"
pulvinaire,Insecte,herb,"coccidé,cochenille"
pyrochre,Insecte,herb,"pyrochroïdé,coléoptère"
quédie,Insecte,herb,"staphylinidé,coléoptère"
rhamphus,Insecte,herb,"curculionidé,charançon"
rhinocylle,Insecte,herb,"curculionidé,charançon"
rhinoncus,Insecte,herb,"curculionidé,charançon"
rhinosime,Insecte,herb,"pythidé,coléoptère"
rhipiphoridé,Insecte,herb,"tel coléoptère,hétéromè"
rhizobius,Insecte,herb,"coccinellidé,coccinelle"
rhizoperthe,Insecte,herb,"bostrychidé,bostryche"
rhizophage,Insecte,herb,"rhizophagidé,coléoptère"
rhizotrogue,Insecte,herb,scarabéidé hanneton
rhynchite,Insecte,herb,"curculionidé,charançon"
rhynchole,Insecte,herb,"curculionidé,charançon"
rhynchophore,Insecte,herb,"tel rhyncite,coléoptère"
rhytidores,Insecte,herb,"curculionidé,charançon"
rutèle,Insecte,herb,"scarabéidé,scarabée"
rynchite,Insecte,herb,"curculionidé,charançon"
saissetia,Insecte,herb,"coccidé,cochenille"
saprin,Insecte,herb,"histéridé,coléoptère"
scaphidie,Insecte,herb,"scaphidiidé,coléoptère"
scaphosoma,Insecte,herb,"scaphidiidé,coléoptère"
scarabée,Insecte,herb,"scarabéidé,coléoptère"
scarabéidé,Insecte,herb,"tel hanneton,cétoine"
scaure,Insecte,herb,"ténébrionidé,coléoptère"
scolyte,Insecte,herb,"scolytidé,coléoptère"
scolytidé,Insecte,herb,"tel scolyte,coléoptère"
scopaeus,Insecte,herb,"staphylinidé,coléoptère"
scymne,Insecte,herb,"coccinellidé,coccinelle"
scymnus,Insecte,herb,"coccinellidé,coccinelle"
sépidie,Insecte,herb,"ténébrionidé,coléoptère"
serica,Insecte,herb,"scarabéidé,scarabée"
sialidé,Insecte,herb,"tel sialis,mégaloptère"
sialis,Insecte,herb,"sialidé,mégaloptère"
sibynia,Insecte,herb,"curculionidé,charançon"
silphe,Insecte,herb,"silphidé,coléoptère"
silphidé,Insecte,herb,tel silphe
silvain,Insecte,herb,"cucujidé,coléoptère"
silvanus,Insecte,herb,"cucujidé,cathartus"
sinoxylon,Insecte,herb,"bostrychidé,bostryche"
sisyphe,Insecte,herb,"scarabéidé,pt bousier"
sisyra,Insecte,herb,"sisyridé,planipenne"
sitaris,Insecte,herb,"méloïdé,coléoptère Eur"
sitone,Insecte,herb,"curculionidé,charançon"
sitophilus,Insecte,herb,"curculionidé,charançon"
sminthure,Insecte,herb,"sminthuridé,collembole"
smittia,Insecte,herb,"chironomidé,chironome"
sphaeroderma,Insecte,herb,"altise,insecte"
sphénophore,Insecte,herb,"curculionidé,charançon"
spirachtha,Insecte,herb,"staphylinidé,coléoptère"
staphylin,Insecte,herb,"staphylinidé,coléoptère"
staphylinidé,Insecte,herb,tel staphylin
staphylinoïde,Insecte,herb,tel staphylinidé
stène,Insecte,herb,"staphylinidé,coléoptère"
stenosis,Insecte,herb,"ténébrionidé,ténébrion"
sténostome,Insecte,herb,"oedéméridé,coléoptère"
stercoraire,Insecte,herb,"tel bousier,géotrupe"
stilicus,Insecte,herb,"staphylinidé,coléoptère"
strophosomus,Insecte,herb,"curculionidé,charançon"
taccardia,Insecte,herb,"coccidé,cochenille"
tachyporus,Insecte,herb,"staphylinidé,coléoptère"
téléphore,Insecte,herb,"téléphoridé,coléoptère"
téléphoridé,Insecte,herb,"tel téléphore,cantharis"
ténébrion,Insecte,herb,"ténébrionidé,coléoptère"
ténébrionidé,Insecte,herb,"tel blaps,pimélie"
termitophile,Insecte,herb,"staphylinidé,coléoptère"
thanasime,Insecte,herb,"cléridé,coléoptère"
tomocerus,Insecte,herb,"entomobryidé,collemboll"
trachyscelis,Insecte,herb,"ténébrionidé,coléoptère"
tribolium,Insecte,herb,ténébrionidé ravageur
trichie,Insecte,herb,"scarabéidé,scarabée"
trichodes,Insecte,herb,"cléridé,coléoptère"
trichoptérygidé,Insecte,herb,"tel phrygane,coléoptère"
tricondyle,Insecte,herb,"cicindélidé,coléoptère"
tricténotome,Insecte,herb,"tricténotomidé,coléoptè"
triongulin,Insecte,herb,"méloïdé,coléoptère"
trogoderme,Insecte,herb,"dermestidé,dermeste"
trogophloeus,Insecte,herb,"staphylinidé,coléoptère"
trogosite,Insecte,herb,"ostomatidé,coléoptère"
tropinote,Insecte,herb,"scarabéidé,cétoine"
trox,Insecte,herb,"scarabéidé,scarabée"
tychius,Insecte,herb,"curculionidé,charançon"
typhaea,Insecte,herb,"mycétophagidé,coléoptèr"
urbec,Insecte,herb,"rinchyte,cigarier"
urodon,Insecte,herb,"bruchidé,coléoptère"
valgue,Insecte,herb,"scarabéidé,scarabée"
ver,Insecte,herb,larve d'insecte
ver blanc,Insecte,herb,larve de hanneton
ver luisant,Insecte,herb,"lampyridé,lampyre"
vésicant,Insecte,herb,"méloïdé,coléoptère"
vrillette,Insecte,herb,"anobiidé,anobie"
xantholinus,Insecte,herb,"staphylinidé,coléoptère"
xyleborus,Insecte,herb,"scolytidé,scolyte"
xylodrèpe,Insecte,herb,"silphidé,coléoptère"
zonabris,Insecte,herb,"méloïdé,mylabre"
zonitis,Insecte,herb,"méloïdé,coléoptère"
zyras,Insecte,herb,"staphylinidé,coléoptère"
araignée d'eau,Insecte,hydr,"hydromètre,hétéroptère"
lamprorhiza,Insecte,lamp,"lampyridé,ver luisant"
lampyre,Insecte,lamp,"lampyridé,ver luisant"
lampyridé,Insecte,lamp,"tel lampyre,ver luisant"
thaumétopée,Insecte,lépi,chenille processionnell
onychophore,Insecte,lima,tel limaciforme
dermaptère,Insecte,omni,insecte broyeur
chrysalide,Insecte,org,forme nymphale insecte
gynandromorphe,Insecte,org,insecte mâle femelle
négron,Insecte,path,nymphose
miomera,Insecte,prot,"tel agnostus,trilobite"
protorthoptère,Insecte,prot,insecte fossile
acalyptère,Insecte,sang,"tel drosophile,dacus"
acanthobdelle,Insecte,sang,"annélide,sangsue"
achète,Insecte,sang,"annélide,sangsue"
actinédide,Insecte,sang,"arachnide,acarien"
actinotriche,Insecte,sang,"arachnide,acarien"
adelge,Insecte,sang,"chermésidé,puceron"
aède,Insecte,sang,"culicidé,moustique"
aelie,Insecte,sang,"pentatomidé,punaise"
agromyze,Insecte,sang,"muscidé,mouche"
aleurode,Insecte,sang,"aleurodidé,puceron"
aleurodidé,Insecte,sang,tel mouche homoptère
allante,Insecte,sang,"tenthrédinidé,mouche"
alloptes,Insecte,sang,acarien actinotriche
alophore,Insecte,sang,"tachinidé,mouche"
alyde,Insecte,sang,"coréidé,punaise"
anactinotriche,Insecte,sang,tel acarien uropode
analges,Insecte,sang,analgidé
analgésidé,Insecte,sang,tel analges
analgidé,Insecte,sang,tel analges
anapère,Insecte,sang,"hippoboscidé,mouche"
anomma,Insecte,sang,"dorylidé,fourmi Afr"
anophèle,Insecte,sang,"culicidé,moustique"
anoploure,Insecte,sang,"tel pou,insecte ss aile"
anthocoris,Insecte,sang,"anthocoridé,punaise"
anthomyie,Insecte,sang,"muscidé,mouche diptère"
anthrax,Insecte,sang,"bombylidé,mouche"
aoûtat,Insecte,sang,"trombidion,larv acarien"
aphaniptère,Insecte,sang,"pulex,tel puce"
aphidien,Insecte,sang,"tel chermésidé,aphididé"
aphis,Insecte,sang,"aphididé,puceron"
aphritis,Insecte,sang,"sirphidé,diptère"
argas,Insecte,sang,"argasidé,acarien"
arile,Insecte,sang,"réduviidé,punaise"
artison,Insecte,sang,"tel teigne,psoque"
artoison,Insecte,sang,"tel teigne,psoque"
artuson,Insecte,sang,"tel teigne,psoque"
asile,Insecte,sang,"asilidé,mouche"
asilidé,Insecte,sang,tel mouche grande taille
asopia,Insecte,sang,"tinéidé,teigne farine"
athérix,Insecte,sang,"leptidé,mouche"
bacha,Insecte,sang,"syrphidé,moucheron"
bélonogaster,Insecte,sang,"vespidé,guêpe"
bélostomatidé,Insecte,sang,"tel bélostome,punaise"
bélostome,Insecte,sang,"bélostomatidé,punaise"
béris,Insecte,sang,"stratiomyidé,mouche"
berne,Insecte,sang,larve dermatobie
bérytidé,Insecte,sang,tel béryte hétéroptère
bibion,Insecte,sang,"bibionidé,mouche"
bibionidé,Insecte,sang,tel bibion nématocère
blaniule,Insecte,sang,myriapode aveugle
blépharocère,Insecte,sang,"culicidé,moucheron"
blissus,Insecte,sang,"lygéidé,punaise"
bombylidé,Insecte,sang,tel anthrax mouche
borboridé,Insecte,sang,"tel cypsèle,borborus"
borborus,Insecte,sang,"borboridé,mouche"
brachycère,Insecte,sang,diptère nématocère
branchellion,Insecte,sang,"hirudinée,sangsue"
branchiobdelle,Insecte,sang,"hirudinée,sangsue"
braule,Insecte,sang,"braulidé,mouche pupipar"
bryobia,Insecte,sang,"tétranychidé,acarien"
calliphore,Insecte,sang,"calliphoridé,mouche"
calliphoridé,Insecte,sang,"tel calliphore,lucilie"
calocoris,Insecte,sang,"hétéroptère,punaise"
capsidé,Insecte,sang,"tel capsus,punaise"
capsus,Insecte,sang,"capsidé,punaise"
cécidomyidé,Insecte,sang,tel cécidomyie
cécidomyie,Insecte,sang,"cécidomyidé,moucheron"
célope,Insecte,sang,"coelopidé,mouche"
céphalopine,Insecte,sang,"oestridé,mouche"
céphénémyie,Insecte,sang,"oestridé,mouche"
cepheus,Insecte,sang,"céphéidé,acarien oribat"
cératite,Insecte,sang,"trypétidé,mouche"
ceratophyllus,Insecte,sang,"pulicidé,puce d'animaux"
cératopogon,Insecte,sang,"cératopogonidé,mouchero"
cératopogonidé,Insecte,sang,tel cératopogon
cercéris,Insecte,sang,"sphégidé,guêpe"
chaitophorinus,Insecte,sang,"chaitophoridé,puceron"
chalcis,Insecte,sang,"chalcididé,térébrant"
cheilosie,Insecte,sang,"syrphidé,mouche"
chermes,Insecte,sang,"chermésidé,puceron"
chermès,Insecte,sang,"chermésidé,puceron"
chermésidé,Insecte,sang,tel chermès
cheylète,Insecte,sang,"cheylétidé,acarien"
chique,Insecte,sang,"pulicidé,puce"
chironome,Insecte,sang,"chironomidé,moucheron"
chironomidé,Insecte,sang,tel chironome
chloromyia,Insecte,sang,"stratomyidé,mouche"
chloropidé,Insecte,sang,"tel moucheron,diptère"
chorioptes,Insecte,sang,"sarcoptidé,acarien"
chortophile,Insecte,sang,"muscidé,mouche"
chrysis,Insecte,sang,"chrysididé,guêpe dorée"
chrysochroma,Insecte,sang,"stratomyidé,mouche"
chrysomyia,Insecte,sang,"calliphoridé,mouche"
chrysomyza,Insecte,sang,"uludidé,mouche"
chrysops,Insecte,sang,"tabanidé,taon"
chrysozona,Insecte,sang,"tabanidé,taon"
cimbex,Insecte,sang,"tenthrédinidé,mouche"
cimes,Insecte,sang,"punaise,cimex"
cimex,Insecte,sang,"punaise,cimes"
cimicidé,Insecte,sang,"tel cimes,strachia"
ciron,Insecte,sang,"acarien,tyropglyphe"
clepsine,Insecte,sang,"hirudinée,sangsue"
clunio,Insecte,sang,"chironomidé,moucheron"
coelope,Insecte,sang,"phycodromidé,moucheron"
coenomyie,Insecte,sang,"coenomyidé,mouche"
coléophore,Insecte,sang,"tinéidé,teigne"
compsilura,Insecte,sang,"tachinidé,mouche"
conopidé,Insecte,sang,"tel conops,mouche"
conops,Insecte,sang,"conopidé,mouche"
contarinia,Insecte,sang,"cécidomyidé,moucheron"
cordylobie,Insecte,sang,"calliphoridé,mouche"
cordylure,Insecte,sang,"scatophagidé,mouche"
coréidé,Insecte,sang,tel corise
corèthre,Insecte,sang,"culicidé,moucheron"
corise,Insecte,sang,"coréidé,punaise"
corize,Insecte,sang,"coréidé,punaise"
cousin,Insecte,sang,"culicidé,nématocère"
cricotopus,Insecte,sang,"chironomidé,moucheron"
crossocosmie,Insecte,sang,"tachinidé,diptère"
cryptocérate,Insecte,sang,"pentatomidé,punaise"
cténocéphale,Insecte,sang,"pulicidé,puce de chien"
culex,Insecte,sang,"culicidé,nématocère"
culicidé,Insecte,sang,"diptère,tel moustique"
culicoïde,Insecte,sang,"diptère,tel moustique"
cutérèbre,Insecte,sang,"cutérébridé,mouche"
cutérébridé,Insecte,sang,"tel mouche,brachycère"
